year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	21830	Piedmont	-	TEAM	-	-	-	""	""	0	""	""	140	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	21830	Piedmont	-	Totals	-	-	-	28	20	76	192	80	140	1	12	""	""	""	1451:25	27	1.674	74	0.733	4	""	""	""	4	66	5	""
2018	12621	3	21830	Piedmont	-	Opponent Totals	-	-	-	27	15	69	225	101	187	1	23	""	""	""	1361:25	28	1.851	52	0.650	4	""	""	""	1	89	1	""
2018	12621	3	544	Pine Manor	-	TEAM	-	-	-	""	""	0	""	""	221	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	544	Pine Manor	-	Totals	-	-	-	42	32	116	272	126	239	2	24	""	""	""	1667:22	29	1.565	63	0.685	5	""	""	1	3	95	3	""
2018	12621	3	544	Pine Manor	-	Opponent Totals	-	-	-	29	27	85	202	93	215	2	16	""	""	""	1667:22	42	2.267	84	0.667	4	""	""	""	1	80	3	""
2018	12621	3	1315	Pitt.-Bradford	-	TEAM	-	-	-	""	""	0	""	""	200	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	1315	Pitt.-Bradford	-	Totals	-	-	-	12	9	33	161	74	203	""	13	""	""	""	1664:14	60	3.245	136	0.694	2	""	""	""	1	68	1	""
2018	12621	3	1315	Pitt.-Bradford	-	Opponent Totals	-	-	-	60	44	164	394	196	192	""	8	""	""	""	1664:14	12	0.649	62	0.838	10	""	""	1	2	152	2	""
2018	12621	3	11839	Pitt.-Greensburg	-	TEAM	-	-	-	""	""	0	""	""	179	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	11839	Pitt.-Greensburg	-	Totals	-	-	-	14	8	36	175	80	179	""	14	""	""	""	1483:04	30	1.821	85	0.739	4	""	""	""	2	61	2	""
2018	12621	3	11839	Pitt.-Greensburg	-	Opponent Totals	-	-	-	30	23	83	265	115	160	2	20	""	""	""	1483:04	14	0.850	66	0.825	8	""	""	""	1	79	1	""
2018	12621	3	547	Plattsburgh St.	-	TEAM	-	-	-	1	""	2	""	1	236	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	3	547	Plattsburgh St.	-	Totals	-	-	-	43	37	123	318	149	244	1	30	""	""	""	1910:00	21	0.990	58	0.734	9	""	""	""	1	120	2	""
2018	12621	3	547	Plattsburgh St.	-	Opponent Totals	-	-	-	21	14	56	212	79	223	4	35	""	""	""	1910:00	43	2.026	106	0.711	6	""	""	""	""	94	2	""
2018	12621	3	548	Plymouth St.	-	TEAM	-	-	-	""	""	0	""	""	164	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	548	Plymouth St.	-	Totals	-	-	-	26	24	76	178	90	193	""	19	""	""	""	1450:03	31	1.924	92	0.748	3	""	""	3	1	59	2	""
2018	12621	3	548	Plymouth St.	-	Opponent Totals	-	-	-	31	18	80	244	126	179	1	14	""	""	""	1450:03	26	1.614	62	0.705	4	""	""	2	1	81	1	""
2018	12621	3	549	Pomona-Pitzer	-	TEAM	-	-	-	""	""	0	""	""	89	""	""	""	3	""	""	0	""	3	1.000	""	""	""	1	""	""	""	""
2018	12621	3	549	Pomona-Pitzer	-	Totals	-	-	-	27	19	73	203	87	186	1	16	""	""	""	1660:00	23	1.247	67	0.744	6	""	""	1	1	95	2	""
2018	12621	3	549	Pomona-Pitzer	-	Opponent Totals	-	-	-	23	13	59	199	91	158	2	17	""	""	""	1660:00	27	1.464	60	0.690	5	""	""	""	""	122	1	""
2018	12621	3	555	Principia	-	TEAM	-	-	-	""	""	0	""	""	174	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	555	Principia	-	Totals	-	-	-	26	18	70	266	113	177	3	25	""	""	""	1690:00	29	1.544	80	0.734	4	""	""	""	""	90	""	""
2018	12621	3	555	Principia	-	Opponent Totals	-	-	-	29	28	86	245	109	168	2	22	""	""	""	1690:00	26	1.385	87	0.770	6	""	""	""	""	75	""	""
2018	12621	3	557	Puget Sound	-	TEAM	-	-	-	""	""	0	""	""	134	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	557	Puget Sound	-	Totals	-	-	-	23	13	59	193	93	142	""	9	""	""	""	1588:04	12	0.680	57	0.826	5	""	""	""	2	91	2	""
2018	12621	3	557	Puget Sound	-	Opponent Totals	-	-	-	12	5	29	142	69	185	""	23	""	""	""	1588:10	23	1.303	70	0.753	6	""	""	""	1	67	1	""
2018	12621	3	30029	Purchase	-	TEAM	-	-	-	""	""	0	""	""	109	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	30029	Purchase	-	Totals	-	-	-	24	14	62	256	111	213	2	23	""	""	""	1721:35	22	1.150	145	0.868	7	""	""	""	4	99	6	""
2018	12621	3	30029	Purchase	-	Opponent Totals	-	-	-	22	15	59	327	167	239	2	31	""	""	""	1721:35	24	1.255	87	0.784	6	""	""	""	1	97	1	""
2018	12621	3	580	RIT	-	TEAM	-	-	-	""	""	0	""	""	199	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	580	RIT	-	Totals	-	-	-	37	34	108	251	114	199	""	17	""	""	""	1604:06	24	1.347	41	0.631	4	""	""	""	1	101	1	""
2018	12621	3	580	RIT	-	Opponent Totals	-	-	-	24	18	66	135	65	195	""	19	""	""	""	1604:06	37	2.076	77	0.675	3	""	""	""	3	43	4	""
2018	12621	3	564	Ramapo	-	TEAM	-	-	-	""	""	0	""	""	223	1	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	564	Ramapo	-	Totals	-	-	-	29	24	82	260	113	224	2	29	""	""	""	1769:07	24	1.221	103	0.811	5	""	""	""	1	73	1	""
2018	12621	3	564	Ramapo	-	Opponent Totals	-	-	-	24	15	63	268	127	297	3	30	""	""	""	1769:07	29	1.475	83	0.741	8	""	""	1	2	76	2	""
2018	12621	3	566	Randolph	-	TEAM	-	-	-	1	""	2	""	1	186	""	2	""	5	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	566	Randolph	-	Totals	-	-	-	30	21	81	217	105	193	1	20	""	""	""	1750:54	31	1.593	72	0.699	4	""	""	""	5	112	5	""
2018	12621	3	566	Randolph	-	Opponent Totals	-	-	-	31	19	81	223	103	172	2	22	""	""	""	1748:40	30	1.544	75	0.714	3	""	""	""	3	98	3	""
2018	12621	3	565	Randolph-Macon	-	TEAM	-	-	-	2	""	4	4	6	222	""	2	""	3	""	""	0	""	5	1.000	""	""	""	""	""	""	""	1
2018	12621	3	565	Randolph-Macon	-	Totals	-	-	-	40	28	108	309	136	222	1	26	""	""	""	1689:24	14	0.746	61	0.813	10	""	""	1	2	107	2	""
2018	12621	3	565	Randolph-Macon	-	Opponent Totals	-	-	-	14	11	39	171	76	243	3	31	""	""	""	1689:24	40	2.131	95	0.704	""	""	""	1	1	71	1	""
2018	12621	3	567	Redlands	-	TEAM	-	-	-	""	""	0	""	""	152	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	567	Redlands	-	Totals	-	-	-	47	28	122	337	167	219	2	22	""	""	""	1839:04	19	0.930	75	0.798	8	""	""	""	7	128	7	""
2018	12621	3	567	Redlands	-	Opponent Totals	-	-	-	19	8	46	198	94	254	2	29	""	""	""	1935:42	47	2.185	119	0.717	2	""	""	1	3	73	3	""
2018	12621	3	569	Regis (MA)	-	TEAM	-	-	-	1	""	2	""	1	213	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	569	Regis (MA)	-	Totals	-	-	-	39	29	107	265	136	213	""	12	""	""	""	1765:35	40	2.039	140	0.778	2	""	""	""	1	88	1	""
2018	12621	3	569	Regis (MA)	-	Opponent Totals	-	-	-	40	26	106	333	180	184	""	10	""	""	""	1765:35	39	1.988	97	0.713	5	""	""	""	3	86	3	""
2018	12621	3	570	Rensselaer	-	TEAM	-	-	-	""	""	0	""	""	164	1	7	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	570	Rensselaer	-	Totals	-	-	-	21	20	62	171	79	164	1	19	""	""	""	1508:49	18	1.074	72	0.800	4	""	""	""	""	79	1	""
2018	12621	3	570	Rensselaer	-	Opponent Totals	-	-	-	18	10	46	188	90	201	""	16	""	""	""	1508:49	21	1.253	58	0.734	5	""	""	""	""	64	2	""
2018	12621	3	571	Rhode Island Col.	-	TEAM	-	-	-	1	""	2	1	1	245	""	""	""	2	""	""	0	""	3	1.000	""	""	""	1	""	""	""	""
2018	12621	3	571	Rhode Island Col.	-	Totals	-	-	-	22	15	59	253	114	253	""	19	""	""	""	1768:39	25	1.272	105	0.808	5	""	""	2	2	68	2	""
2018	12621	3	571	Rhode Island Col.	-	Opponent Totals	-	-	-	25	23	73	258	130	240	""	22	""	""	""	1768:39	22	1.119	92	0.807	6	""	""	""	1	84	5	""
2018	12621	3	573	Rhodes	-	TEAM	-	-	-	1	""	2	""	1	137	""	""	""	5	""	""	0	""	7	1.000	""	""	""	1	""	""	""	""
2018	12621	3	573	Rhodes	-	Totals	-	-	-	25	23	73	222	82	137	2	17	""	""	""	1387:41	17	1.103	50	0.746	6	""	""	3	2	89	4	""
2018	12621	3	573	Rhodes	-	Opponent Totals	-	-	-	17	12	46	150	70	169	2	28	""	""	""	1387:41	25	1.621	57	0.695	3	""	""	""	1	70	1	""
2018	12621	3	577	Ripon	-	TEAM	-	-	-	""	""	0	""	""	175	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	577	Ripon	-	Totals	-	-	-	14	11	39	130	91	175	""	22	""	""	""	1570:00	47	2.694	171	0.784	3	""	""	""	1	34	4	""
2018	12621	3	577	Ripon	-	Opponent Totals	-	-	-	47	27	121	346	218	173	""	16	""	""	""	1570:00	14	0.803	77	0.846	11	""	""	""	8	103	10	""
2018	12621	3	18422	Rivier	-	TEAM	-	-	-	1	""	2	""	1	122	""	1	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	18422	Rivier	-	Totals	-	-	-	14	11	39	119	64	128	""	6	""	""	""	1586:42	47	2.666	114	0.708	2	""	""	2	1	45	1	""
2018	12621	3	18422	Rivier	-	Opponent Totals	-	-	-	47	39	133	360	161	190	""	14	""	""	""	1586:42	14	0.794	50	0.781	9	""	""	1	2	115	4	""
2018	12621	3	578	Roanoke	-	TEAM	-	-	-	""	""	0	""	""	180	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	578	Roanoke	-	Totals	-	-	-	40	27	107	292	143	199	1	17	""	""	""	1730:56	16	0.832	38	0.704	8	""	""	""	5	102	6	""
2018	12621	3	578	Roanoke	-	Opponent Totals	-	-	-	16	8	40	127	53	230	2	18	""	""	""	1730:56	40	2.080	103	0.720	2	""	""	2	4	48	4	""
2018	12621	3	581	Rochester (NY)	-	TEAM	-	-	-	""	""	0	""	""	149	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	581	Rochester (NY)	-	Totals	-	-	-	35	29	99	245	101	149	""	9	""	""	""	1606:43	14	0.784	47	0.770	9	""	""	""	2	110	2	""
2018	12621	3	581	Rochester (NY)	-	Opponent Totals	-	-	-	14	7	35	146	61	170	2	25	""	""	""	1606:43	35	1.961	65	0.650	2	""	""	1	1	77	1	""
2018	12621	3	582	Rockford	-	TEAM	-	-	-	1	""	2	""	1	188	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	582	Rockford	-	Totals	-	-	-	30	21	81	287	132	199	""	15	""	""	""	1662:45	60	3.248	77	0.562	1	""	""	""	""	102	1	""
2018	12621	3	582	Rockford	-	Opponent Totals	-	-	-	60	50	170	273	137	256	2	22	""	""	""	1662:45	30	1.624	102	0.773	2	""	""	""	6	91	7	""
2018	12621	3	583	Roger Williams	-	TEAM	-	-	-	2	""	4	""	2	279	1	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	583	Roger Williams	-	Totals	-	-	-	35	23	93	346	163	280	3	22	""	""	""	1880:00	25	1.197	93	0.788	8	""	""	""	""	105	1	""
2018	12621	3	583	Roger Williams	-	Opponent Totals	-	-	-	25	18	68	291	118	243	2	21	""	""	""	1880:00	35	1.676	128	0.785	6	""	""	""	3	73	5	""
2018	12621	3	585	Rose-Hulman	-	TEAM	-	-	-	2	""	4	""	2	78	""	""	""	1	""	""	0	""	""	""	""	""	""	1	""	""	""	1
2018	12621	3	585	Rose-Hulman	-	Totals	-	-	-	26	21	73	244	115	170	2	14	""	""	""	1906:14	14	0.661	77	0.846	10	""	""	1	1	120	1	""
2018	12621	3	585	Rose-Hulman	-	Opponent Totals	-	-	-	14	10	38	219	92	234	1	38	""	""	""	1906:14	26	1.228	89	0.774	4	""	""	""	""	88	""	""
2018	12621	3	15882	Rosemont	-	TEAM	-	-	-	""	""	0	""	""	195	""	1	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	15882	Rosemont	-	Totals	-	-	-	18	10	46	205	77	195	1	30	""	""	""	1480:52	43	2.613	99	0.697	1	""	""	""	3	58	3	""
2018	12621	3	15882	Rosemont	-	Opponent Totals	-	-	-	43	29	115	305	142	172	2	12	""	""	""	1480:52	18	1.094	59	0.766	7	""	""	""	1	77	1	""
2018	12621	3	259	Rowan	-	TEAM	-	-	-	""	""	0	""	""	368	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	259	Rowan	-	Totals	-	-	-	73	69	215	494	246	378	2	28	""	""	""	1959:04	20	0.919	79	0.798	10	""	""	""	""	140	3	""
2018	12621	3	259	Rowan	-	Opponent Totals	-	-	-	20	12	52	175	99	223	1	22	""	""	""	1959:04	73	3.354	173	0.703	2	""	""	""	3	70	3	""
2018	12621	3	588	Rutgers-Camden	-	TEAM	-	-	-	1	""	2	""	1	265	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	588	Rutgers-Camden	-	Totals	-	-	-	41	33	115	275	126	283	2	41	""	""	""	1889:00	32	1.525	88	0.733	1	""	""	""	""	116	""	""
2018	12621	3	588	Rutgers-Camden	-	Opponent Totals	-	-	-	32	22	86	275	120	248	2	19	""	""	""	1889:00	41	1.953	85	0.675	6	""	""	""	2	80	4	""
2018	12621	3	589	Rutgers-Newark	-	TEAM	-	-	-	""	""	0	""	""	229	""	1	""	4	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	589	Rutgers-Newark	-	Totals	-	-	-	58	46	162	476	224	229	1	28	""	""	""	2008:47	10	0.448	77	0.885	14	""	""	""	4	147	4	""
2018	12621	3	589	Rutgers-Newark	-	Opponent Totals	-	-	-	10	9	29	230	87	288	3	32	""	""	""	2008:47	58	2.599	166	0.741	1	""	""	""	1	69	2	""
2018	12621	3	30165	SUNY Canton	-	TEAM	-	-	-	""	""	0	""	""	200	""	3	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30165	SUNY Canton	-	Totals	-	-	-	30	19	79	268	116	201	""	27	""	""	""	1774:54	38	1.927	86	0.694	6	""	""	""	1	87	2	""
2018	12621	3	30165	SUNY Canton	-	Opponent Totals	-	-	-	38	31	107	242	124	250	""	19	""	""	""	1774:54	30	1.521	86	0.741	5	""	""	""	""	80	""	""
2018	12621	3	168	SUNY Cortland	-	TEAM	-	-	-	""	""	0	""	""	223	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	168	SUNY Cortland	-	Totals	-	-	-	42	34	118	347	153	225	1	26	""	""	""	1643:05	14	0.767	59	0.808	9	""	""	""	3	124	5	""
2018	12621	3	168	SUNY Cortland	-	Opponent Totals	-	-	-	14	8	36	173	73	210	1	29	""	""	""	1643:05	42	2.301	111	0.725	1	""	""	""	1	60	1	""
2018	12621	3	247	SUNY Geneseo	-	TEAM	-	-	-	""	1	1	1	1	208	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	""	""	""	""
2018	12621	3	247	SUNY Geneseo	-	Totals	-	-	-	20	11	51	329	150	209	""	24	""	""	""	1794:15	20	1.003	81	0.802	6	""	""	1	1	101	1	""
2018	12621	3	247	SUNY Geneseo	-	Opponent Totals	-	-	-	20	17	57	248	102	148	1	17	""	""	""	1794:15	20	1.003	127	0.864	7	""	""	3	3	71	4	""
2018	12621	3	478	SUNY Maritime	-	TEAM	-	-	-	2	""	4	""	2	223	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	478	SUNY Maritime	-	Totals	-	-	-	56	48	160	313	157	237	""	15	""	""	""	1684:38	24	1.282	74	0.755	7	""	""	""	5	103	5	""
2018	12621	3	478	SUNY Maritime	-	Opponent Totals	-	-	-	24	19	67	213	98	218	1	19	""	""	""	1684:38	56	2.992	101	0.643	5	""	""	""	""	69	""	""
2018	12621	3	475	SUNY New Paltz	-	TEAM	-	-	-	1	""	2	""	1	98	""	1	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	475	SUNY New Paltz	-	Totals	-	-	-	24	19	67	201	95	138	1	25	""	""	""	1440:00	21	1.312	57	0.731	3	""	""	""	2	70	2	""
2018	12621	3	475	SUNY New Paltz	-	Opponent Totals	-	-	-	21	17	59	177	78	159	1	16	""	""	""	1440:00	24	1.500	71	0.747	7	""	""	""	""	60	""	""
2018	12621	3	526	SUNY Oneonta	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	526	SUNY Oneonta	-	Totals	-	-	-	40	31	111	302	144	193	2	14	""	""	""	1660:00	12	0.651	82	0.872	9	""	""	""	4	108	5	""
2018	12621	3	526	SUNY Oneonta	-	Opponent Totals	-	-	-	12	11	35	204	94	181	1	29	""	""	""	1660:00	40	2.169	104	0.722	1	""	""	""	1	82	1	""
2018	12621	3	9500	SUNY Poly	-	TEAM	-	-	-	""	""	0	""	""	206	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	9500	SUNY Poly	-	Totals	-	-	-	34	26	94	286	124	240	""	23	""	""	""	1819:32	28	1.385	66	0.702	3	""	""	""	""	101	2	""
2018	12621	3	9500	SUNY Poly	-	Opponent Totals	-	-	-	28	20	76	223	94	236	2	25	""	""	""	1819:32	34	1.682	90	0.726	7	""	""	""	3	106	3	""
2018	12621	3	552	SUNY Potsdam	-	TEAM	-	-	-	""	""	0	""	""	186	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	552	SUNY Potsdam	-	Totals	-	-	-	20	11	51	187	85	192	""	17	""	""	""	1534:52	29	1.700	68	0.701	2	""	""	""	2	59	2	""
2018	12621	3	552	SUNY Potsdam	-	Opponent Totals	-	-	-	29	18	76	214	97	135	""	14	""	""	""	1534:52	20	1.173	65	0.765	8	""	""	""	""	74	""	""
2018	12621	3	11036	Sage Colleges	-	TEAM	-	-	-	1	""	2	""	1	207	""	1	""	3	""	""	0	""	3	1.000	""	""	""	2	""	""	""	""
2018	12621	3	11036	Sage Colleges	-	Totals	-	-	-	34	22	90	284	132	217	1	15	""	""	""	1684:00	24	1.283	115	0.827	6	""	""	3	2	100	3	""
2018	12621	3	11036	Sage Colleges	-	Opponent Totals	-	-	-	24	20	68	293	140	202	2	24	""	""	""	1684:00	34	1.817	97	0.740	4	""	""	2	1	91	1	""
2018	12621	3	602	Saint John's (MN)	-	TEAM	-	-	-	1	""	2	""	1	175	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	602	Saint John's (MN)	-	Totals	-	-	-	25	27	77	236	104	188	""	23	""	""	""	1593:28	32	1.807	118	0.787	2	""	""	""	1	67	4	""
2018	12621	3	602	Saint John's (MN)	-	Opponent Totals	-	-	-	32	29	93	314	150	179	""	26	""	""	""	1593:28	25	1.412	79	0.760	5	""	""	""	3	105	5	""
2018	12621	3	612	Saint Mary's (MN)	-	TEAM	-	-	-	""	""	0	""	""	174	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	612	Saint Mary's (MN)	-	Totals	-	-	-	28	21	77	204	104	174	2	26	""	""	""	1662:05	30	1.624	80	0.727	4	""	""	""	1	92	2	""
2018	12621	3	612	Saint Mary's (MN)	-	Opponent Totals	-	-	-	30	23	83	217	110	174	""	20	""	""	""	1662:05	28	1.516	76	0.731	5	""	""	""	4	97	5	""
2018	12621	3	30064	Saint Vincent	-	TEAM	-	-	-	""	""	0	""	""	186	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30064	Saint Vincent	-	Totals	-	-	-	15	11	41	179	80	191	2	16	""	""	""	1649:14	49	2.674	111	0.694	1	""	""	""	2	52	2	""
2018	12621	3	30064	Saint Vincent	-	Opponent Totals	-	-	-	49	37	135	326	160	199	""	16	""	""	""	1649:14	15	0.819	65	0.812	8	""	""	""	1	105	1	""
2018	12621	3	621	Salem St.	-	TEAM	-	-	-	""	""	0	""	""	184	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	621	Salem St.	-	Totals	-	-	-	42	31	115	208	119	197	1	23	""	""	""	1674:00	20	1.075	89	0.817	8	""	""	""	1	87	2	""
2018	12621	3	621	Salem St.	-	Opponent Totals	-	-	-	20	21	61	198	109	193	1	22	""	""	""	1674:00	42	2.258	77	0.647	1	""	""	""	""	72	1	""
2018	12621	3	622	Salisbury	-	TEAM	-	-	-	""	""	0	""	""	281	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	622	Salisbury	-	Totals	-	-	-	30	19	79	267	112	335	1	30	""	""	""	1910:50	21	0.989	79	0.790	4	""	""	""	4	117	4	""
2018	12621	3	622	Salisbury	-	Opponent Totals	-	-	-	21	15	57	242	100	244	""	25	""	""	""	1910:50	30	1.413	82	0.732	7	""	""	2	4	88	4	""
2018	12621	3	623	Salve Regina	-	TEAM	-	-	-	""	""	0	""	""	174	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	623	Salve Regina	-	Totals	-	-	-	37	31	105	292	132	205	1	22	""	""	""	1778:31	24	1.214	83	0.776	3	""	""	""	2	97	2	""
2018	12621	3	623	Salve Regina	-	Opponent Totals	-	-	-	24	19	67	261	107	235	2	20	""	""	""	1778:31	37	1.872	95	0.720	2	""	""	""	1	65	1	""
2018	12621	3	30163	Sarah Lawrence	-	TEAM	-	-	-	1	""	2	""	1	134	1	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30163	Sarah Lawrence	-	Totals	-	-	-	37	21	95	249	125	152	3	25	""	""	""	1538:13	49	2.867	137	0.737	2	""	""	""	3	78	4	""
2018	12621	3	30163	Sarah Lawrence	-	Opponent Totals	-	-	-	49	24	122	401	186	173	2	17	""	""	""	1538:13	37	2.165	88	0.704	5	""	""	""	5	130	5	""
2018	12621	3	1355	Schreiner	-	TEAM	-	-	-	""	""	0	""	""	141	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	1355	Schreiner	-	Totals	-	-	-	19	11	49	206	75	141	1	21	""	""	""	1685:54	38	2.029	79	0.675	2	""	""	""	3	78	3	""
2018	12621	3	1355	Schreiner	-	Opponent Totals	-	-	-	38	34	110	283	117	176	""	16	""	""	""	1685:54	19	1.014	56	0.747	5	""	""	""	2	116	2	""
2018	12621	3	633	Scranton	-	TEAM	-	-	-	""	""	0	""	""	178	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	633	Scranton	-	Totals	-	-	-	25	16	66	239	105	189	""	22	""	""	""	1554:17	23	1.332	48	0.676	5	""	""	""	3	98	4	""
2018	12621	3	633	Scranton	-	Opponent Totals	-	-	-	23	14	60	167	71	199	1	17	""	""	""	1554:17	25	1.448	80	0.762	6	""	""	""	1	60	1	""
2018	12621	3	652	Sewanee	-	TEAM	-	-	-	""	""	0	""	""	191	1	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	652	Sewanee	-	Totals	-	-	-	21	14	56	194	93	191	1	22	""	""	""	1443:16	25	1.559	57	0.695	5	""	""	""	3	93	3	""
2018	12621	3	652	Sewanee	-	Opponent Totals	-	-	-	25	18	68	207	82	171	""	20	""	""	""	1443:16	21	1.310	70	0.769	4	""	""	2	1	81	1	""
2018	12621	3	637	Shenandoah	-	TEAM	-	-	-	3	""	6	""	3	146	""	4	""	4	""	""	0	""	8	1.000	""	""	""	""	""	""	""	""
2018	12621	3	637	Shenandoah	-	Totals	-	-	-	20	12	52	181	88	180	6	20	""	""	""	1639:55	56	3.073	102	0.646	""	""	""	8	1	64	1	""
2018	12621	3	637	Shenandoah	-	Opponent Totals	-	-	-	56	33	145	279	160	151	3	17	""	""	""	1639:55	20	1.098	68	0.773	6	""	""	2	3	103	5	""
2018	12621	3	641	Simpson	-	TEAM	-	-	-	""	""	0	""	""	160	""	3	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	641	Simpson	-	Totals	-	-	-	49	36	134	343	164	185	""	17	""	""	""	1853:25	21	1.020	98	0.824	5	""	""	""	4	145	5	""
2018	12621	3	641	Simpson	-	Opponent Totals	-	-	-	21	14	56	261	119	246	2	39	""	""	""	1815:28	49	2.429	115	0.701	2	""	""	""	1	79	1	""
2018	12621	3	642	Skidmore	-	TEAM	-	-	-	""	""	0	""	""	210	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	642	Skidmore	-	Totals	-	-	-	27	17	71	272	116	210	1	19	""	""	""	1581:24	15	0.854	64	0.810	5	""	""	""	1	70	4	""
2018	12621	3	642	Skidmore	-	Opponent Totals	-	-	-	15	12	42	212	79	194	1	32	""	""	""	1581:24	27	1.537	89	0.767	3	""	""	""	""	86	1	""
2018	12621	3	662	Southern Me.	-	TEAM	-	-	-	""	""	0	""	""	271	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	662	Southern Me.	-	Totals	-	-	-	21	16	58	153	71	307	2	36	""	""	""	1752:24	33	1.695	133	0.801	2	""	""	1	2	32	4	""
2018	12621	3	662	Southern Me.	-	Opponent Totals	-	-	-	33	30	96	341	167	236	""	14	""	""	""	1752:24	21	1.079	50	0.704	8	""	""	""	3	115	5	""
2018	12621	3	30164	Southern Va.	-	TEAM	-	-	-	""	1	1	""	""	157	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30164	Southern Va.	-	Totals	-	-	-	24	15	63	186	98	217	4	22	""	""	""	1707:46	85	4.480	125	0.595	1	""	""	""	3	49	4	""
2018	12621	3	30164	Southern Va.	-	Opponent Totals	-	-	-	85	50	220	409	210	164	1	12	""	""	""	1707:46	24	1.265	75	0.758	8	""	""	""	7	135	7	""
2018	12621	3	1379	Southern Vt.	-	TEAM	-	-	-	""	""	0	""	""	192	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
